,year,protest_time
9361,1991,1
9362,1992,1
9363,1992,1
9364,1992,1
9365,1992,1
9366,1992,1
9367,1993,1
9368,1993,1
9369,1993,1
9370,1994,0
9371,1995,0
9372,1996,0
9373,1997,1
9374,1998,1
9375,1998,1
9376,1998,1
9377,1998,1
9378,1998,1
9379,1998,1
9380,1998,1
9381,1999,0
9382,2000,1
9383,2001,1
9384,2001,1
9385,2002,1
9386,2002,1
9387,2003,0
9388,2004,1
9389,2005,4
9390,2005,1
9391,2005,1
9392,2005,1
9393,2005,1
9394,2005,1
9395,2005,1
9396,2005,4
9397,2005,1
9398,2005,1
9399,2005,1
9400,2005,3
9401,2006,1
9402,2007,3
9403,2007,1
9404,2008,0
9405,2009,1
9406,2010,1
9407,2010,2
9408,2010,1
9409,2010,1
9410,2010,1
9411,2010,1
9412,2010,1
9413,2010,1
9414,2010,1
9415,2011,1
9416,2011,1
9417,2011,1
9418,2011,1
9419,2012,3
9420,2012,1
9421,2012,2
9422,2012,1
9423,2012,1
9424,2012,3
9425,2013,1
9426,2013,1
9427,2013,1
9428,2013,2
9429,2013,1
9430,2014,1
9431,2014,1
9432,2015,1
9433,2015,1
9434,2015,1
9435,2015,1
9436,2015,1
9437,2015,1
9438,2015,1
9439,2016,0
9440,2017,1
9441,2017,1
9442,2017,1
9443,2017,1
9444,2017,2
9445,2018,1
9446,2018,1
9447,2018,1
9448,2018,1
9449,2018,1
9450,2018,1
9451,2019,1
9452,2020,0
12241,1990,0
12242,1991,0
12243,1992,0
12244,1993,0
12245,1994,0
12246,1995,0
12247,1996,0
12248,1997,0
12249,1998,0
12250,1999,0
12251,2000,2
12252,2001,0
12253,2002,0
12254,2003,0
12255,2004,0
12256,2005,0
12257,2006,0
12258,2007,0
12259,2008,0
12260,2009,0
12261,2010,10
12262,2010,30
12263,2010,8
12264,2010,1
12265,2011,12
12266,2011,1
12267,2011,1
12268,2011,1
12269,2011,1
12270,2011,1
12271,2012,1
12272,2012,1
12273,2012,1
12274,2013,1
12275,2013,4
12276,2013,2
12277,2013,5
12278,2013,1
12279,2014,1
12280,2014,1
12281,2015,1
12282,2016,23
12283,2016,1
12284,2017,52
12285,2017,76
12286,2017,27
12287,2017,1
12288,2017,1
12289,2018,10
12290,2018,1
12291,2018,1
12292,2018,1
12293,2018,1
12294,2018,1
12295,2018,1
12296,2018,1
12297,2018,1
12298,2018,3
12299,2019,1
12300,2019,1
12301,2019,1
12302,2019,1
12303,2020,1
12562,1990,8
12563,1991,1
12564,1991,1
12565,1992,2
12566,1993,0
12567,1994,0
12568,1995,3
12569,1996,1
12570,1996,1
12571,1996,1
12572,1997,1
12573,1997,1
12574,1997,1
12575,1997,1
12576,1998,4
12577,1998,1
12578,1998,1
12579,1999,1
12580,1999,1
12581,1999,1
12582,2000,1
12583,2000,1
12584,2001,1
12585,2001,1
12586,2001,1
12587,2001,1
12588,2001,1
12589,2002,0
12590,2003,0
12591,2004,0
12592,2005,1
12593,2006,5
12594,2006,2
12595,2006,1
12596,2007,2
12597,2007,1
12598,2007,1
12599,2007,1
12600,2007,1
12601,2008,1
12602,2009,1
12603,2009,4
12604,2010,1
12605,2011,1
12606,2011,1
12607,2011,1
12608,2011,1
12609,2011,2
12610,2012,1
12611,2012,1
12612,2012,1
12613,2013,1
12614,2013,22
12615,2013,1
12616,2013,1
12617,2013,1
12618,2013,1
12619,2013,1
12620,2013,1
12621,2014,1
12622,2014,1
12623,2014,1
12624,2014,1
12625,2014,1
12626,2014,1
12627,2014,1
12628,2014,1
12629,2014,1
12630,2014,1
12631,2014,1
12632,2014,1
12633,2014,1
12634,2014,1
12635,2014,1
12636,2014,1
12637,2014,1
12638,2014,1
12639,2014,1
12640,2014,1
12641,2014,1
12642,2015,1
12643,2015,1
12644,2015,1
12645,2015,1
12646,2015,1
12647,2015,1
12648,2015,1
12649,2015,1
12650,2015,1
12651,2015,1
12652,2015,1
12653,2015,1
12654,2015,1
12655,2015,1
12656,2015,1
12657,2016,1
12658,2016,1
12659,2016,1
12660,2016,1
12661,2016,1
12662,2016,1
12663,2016,1
12664,2016,1
12665,2017,4
12666,2017,25
12667,2017,1
12668,2017,1
12669,2017,5
12670,2017,1
12671,2018,1
12672,2018,1
12673,2018,1
12674,2018,1
12675,2018,1
12676,2018,1
12677,2018,1
12678,2018,1
12679,2018,1
12680,2018,1
12681,2018,1
12682,2018,1
12683,2018,1
12684,2018,1
12685,2018,1
12686,2018,1
12687,2018,72
12688,2018,1
12689,2018,1
12690,2018,1
12691,2018,1
12692,2018,1
12693,2018,1
12694,2019,0
12695,2020,0
13703,1990,0
13704,1991,0
13705,1992,0
13706,1993,0
13707,1994,0
13708,1995,1
13709,1996,0
13710,1997,0
13711,1998,0
13712,1999,0
13713,2000,0
13714,2001,0
13715,2002,0
13716,2003,0
13717,2004,0
13718,2005,0
13719,2006,0
13720,2007,0
13721,2008,4
13722,2009,0
13723,2010,0
13724,2011,1
13725,2012,0
13726,2013,0
13727,2014,1
13728,2015,0
13729,2016,0
13730,2017,0
13731,2018,0
13732,2019,0
13733,2020,0
7108,1990,1
7109,1990,1
7110,1990,1
7111,1990,1
7112,1990,1
7113,1990,1
7114,1990,1
7115,1990,1
7116,1990,1
7117,1990,1
7118,1990,1
7119,1990,1
7120,1990,1
7121,1990,1
7122,1990,1
7123,1990,1
7124,1990,1
7125,1990,1
7126,1990,1
7127,1990,2
7128,1990,1
7129,1990,1
7130,1990,1
7131,1990,1
7132,1990,1
7133,1990,1
7134,1990,1
7135,1990,1
7136,1990,1
7137,1990,8
7138,1990,1
7139,1990,1
7140,1990,1
7141,1990,1
7142,1990,1
7143,1990,1
7144,1990,1
7145,1990,1
7146,1990,1
7147,1990,1
7148,1990,17
7149,1990,1
7150,1990,1
7151,1990,1
7152,1990,1
7153,1991,1
7154,1991,1
7155,1991,1
7156,1991,1
7157,1991,1
7158,1991,1
7159,1991,1
7160,1991,1
7161,1991,2
7162,1991,1
7163,1991,1
7164,1991,1
7165,1991,1
7166,1991,1
7167,1991,1
9990,1990,1
9991,1990,9
9992,1991,4
9993,1991,1
9994,1991,4
9995,1992,0
9996,1993,3
9997,1993,1
9998,1994,3
9999,1994,3
10000,1994,1
10001,1995,1
10002,1996,1
10003,1997,0
10004,1998,2
10005,1999,0
10006,2000,0
10007,2001,0
10008,2002,1
10009,2002,1
10010,2003,0
10011,2004,32
10012,2004,1
10013,2004,1
10014,2004,1
10015,2004,1
10016,2005,1
10017,2005,1
10018,2005,1
10019,2005,1
10020,2006,0
10021,2007,1
10022,2007,1
10023,2008,0
10024,2009,2
10025,2010,1
10026,2010,1
10027,2010,1
10028,2010,1
10029,2010,1
10030,2010,1
10031,2010,1
10032,2010,1
10033,2011,1
10034,2011,1
10035,2011,1
10036,2011,1
10037,2011,1
10038,2011,1
10039,2011,1
10040,2011,32
10041,2012,1
10042,2012,1
10043,2012,2
10044,2013,1
10045,2014,1
10046,2014,1
10047,2015,0
10048,2016,1
10049,2016,1
10050,2016,1
10051,2016,1
10052,2016,1
10053,2016,1
10054,2017,1
10055,2018,1
10056,2018,1
10057,2018,1
10058,2019,1
10059,2019,1
10060,2019,1
10061,2019,1
10062,2019,1
10063,2020,0
7588,1991,0
7589,1992,1
7590,1993,1
7591,1993,1
7592,1993,1
7593,1994,0
7594,1995,1
7595,1996,1
7596,1996,1
7597,1996,1
7598,1996,1
7599,1996,1
7600,1997,1
7601,1997,1
7602,1997,1
7603,1998,1
7604,1998,1
7605,1999,0
7606,2000,1
7607,2000,78
7608,2001,1
7609,2001,1
7610,2001,1
7611,2001,1
7612,2001,1
7613,2001,1
7614,2001,1
7615,2001,1
7616,2002,1
7617,2002,1
7618,2002,1
7619,2002,1
7620,2003,1
7621,2003,1
7622,2003,1
7623,2003,1
7624,2004,1
7625,2004,16
7626,2004,1
7627,2004,1
7628,2004,1
7629,2004,1
7630,2005,0
7631,2006,0
7632,2007,16
7633,2008,0
7634,2009,1
7635,2009,1
7636,2010,0
7637,2011,1
7638,2011,1
7639,2011,1
7640,2012,1
7641,2012,2
7642,2013,1
7643,2013,108
7644,2013,41
7645,2014,1
7646,2014,1
7647,2014,1
7648,2014,1
7649,2014,1
7650,2014,10
7651,2014,1
7652,2014,1
7653,2014,1
7654,2014,1
7655,2014,24
7656,2014,2
7657,2014,1
7658,2014,1
7659,2014,1
7660,2014,1
7661,2014,2
7662,2014,1
7663,2014,1
7664,2014,1
7665,2014,1
7666,2014,1
7667,2014,1
7668,2014,1
7669,2014,1
7670,2014,1
7671,2014,1
7672,2014,1
7673,2014,1
7674,2014,1
7675,2014,2
7676,2014,1
7677,2014,1
7678,2014,1
7679,2014,1
7680,2014,1
7681,2014,1
7682,2014,1
7683,2014,1
7684,2014,1
7685,2014,1
7686,2014,1
7687,2014,3
7688,2014,1
7689,2014,1
7690,2014,2
7691,2014,1
7692,2014,1
7693,2014,1
7694,2014,1
7695,2014,1
7696,2014,1
7697,2014,1
7698,2014,1
7699,2014,1
7700,2014,1
7701,2014,1
7702,2014,1
7703,2014,1
7704,2014,1
7705,2014,1
7706,2014,1
7707,2014,1
7708,2014,1
7709,2014,1
7710,2014,1
7711,2014,28
7712,2014,1
7713,2014,1
7714,2014,1
7715,2014,1
7716,2014,1
7717,2014,1
7718,2014,1
7719,2014,1
7720,2014,1
7721,2014,1
7722,2014,1
7723,2014,1
7724,2014,1
7725,2014,1
7726,2014,1
7727,2014,1
7728,2014,1
7729,2014,1
7730,2014,1
7731,2014,1
7732,2014,1
7733,2014,1
7734,2014,1
7735,2014,1
7736,2015,1
7737,2015,1
7738,2015,1
7739,2016,2
7740,2017,138
7741,2017,1
7742,2017,1
7743,2018,0
7744,2019,0
7745,2020,1
13563,1990,0
13564,1991,0
13565,1992,0
13566,1993,0
13567,1994,0
13568,1995,0
13569,1996,0
13570,1997,0
13571,1998,0
13572,1999,0
13573,2000,0
13574,2001,0
13575,2002,0
13576,2003,0
13577,2004,0
13578,2005,1
13579,2006,1
13580,2007,1
13581,2008,0
13582,2009,0
13583,2010,0
13584,2011,0
13585,2012,0
13586,2013,0
13587,2014,0
13588,2015,0
13589,2016,0
13590,2017,0
13591,2018,0
13592,2019,0
13593,2020,0
2803,1990,1
2804,1990,1
2805,1990,1
2806,1990,1
2807,1990,1
2808,1990,1
2809,1990,1
2810,1990,1
2811,1990,1
2812,1990,1
2813,1990,1
2814,1990,1
2815,1990,1
2816,1990,1
2817,1990,1
2818,1990,1
2819,1990,1
2820,1990,1
2821,1990,1
2822,1990,1
2823,1990,1
2824,1990,1
2825,1990,1
2826,1990,3
2827,1990,1
2828,1990,1
2829,1990,1
2830,1990,1
2831,1990,1
2832,1990,1
2833,1990,1
2834,1990,1
2835,1990,1
2836,1990,1
2837,1990,1
2838,1990,1
2839,1991,1
2840,1991,1
2841,1991,1
2842,1991,1
2843,1991,1
2844,1991,1
2845,1991,1
2846,1991,1
2847,1991,1
2848,1991,1
2849,1991,1
2850,1992,1
2851,1992,1
2852,1992,1
2853,1992,1
2854,1992,1
2855,1992,1
2856,1992,1
2857,1992,1
2858,1992,1
2859,1992,1
2860,1992,1
2861,1992,1
2862,1992,1
2863,1992,1
2864,1992,1
2865,1992,1
2866,1992,1
2867,1992,1
2868,1992,1
2869,1992,1
2870,1992,1
2871,1993,1
2872,1993,1
2873,1993,1
2874,1993,1
2875,1993,1
2876,1993,1
2877,1993,1
2878,1993,1
2879,1993,1
2880,1993,1
2881,1993,1
2882,1993,1
2883,1993,1
2884,1993,1
2885,1993,1
2886,1993,1
2887,1993,1
2888,1993,1
2889,1993,1
2890,1993,1
2891,1993,1
2892,1993,1
2893,1993,1
2894,1994,1
2895,1994,1
2896,1994,1
2897,1994,1
2898,1994,1
2899,1994,1
2900,1994,1
2901,1994,1
2902,1994,2
2903,1994,1
2904,1994,1
2905,1994,3
2906,1994,1
2907,1995,1
2908,1995,1
2909,1995,1
2910,1995,1
2911,1995,1
2912,1995,1
2913,1995,1
2914,1995,1
2915,1995,1
2916,1995,1
2917,1995,1
2918,1995,1
2919,1996,38
2920,1996,1
2921,1996,1
2922,1996,1
2923,1996,1
2924,1996,1
2925,1996,1
2926,1996,5
2927,1996,1
2928,1996,1
2929,1996,1
2930,1996,1
2931,1996,1
2932,1996,1
2933,1996,1
2934,1996,1
2935,1996,1
2936,1996,1
2937,1996,1
2938,1996,1
2939,1997,1
2940,1997,1
2941,1997,1
2942,1997,1
2943,1997,1
2944,1997,1
2945,1997,1
2946,1997,1
2947,1997,1
2948,1997,1
2949,1997,1
2950,1997,1
2951,1997,1
2952,1997,1
2953,1998,1
2954,1998,1
2955,1998,1
2956,1998,1
2957,1998,1
2958,1998,1
2959,1998,1
2960,1998,14
2961,1998,1
2962,1998,1
2963,1998,1
2964,1998,1
2965,1998,1
2966,1998,1
2967,1998,1
2968,1998,1
2969,1998,1
2970,1998,1
2971,1998,1
2972,1998,1
2973,1999,1
2974,1999,1
2975,1999,2
2976,1999,1
2977,1999,1
2978,1999,1
2979,1999,1
2980,1999,1
2981,1999,1
2982,1999,1
2983,1999,1
2984,1999,1
2985,1999,1
2986,1999,1
2987,1999,1
2988,2000,1
2989,2000,1
2990,2000,1
2991,2000,1
2992,2000,1
2993,2000,1
2994,2000,1
2995,2000,1
2996,2000,1
2997,2000,1
2998,2000,1
2999,2000,12
3000,2000,1
3001,2000,1
3002,2000,1
3003,2000,1
3004,2000,9
3005,2000,2
3006,2001,1
3007,2001,1
3008,2001,1
3009,2001,1
3010,2001,1
3011,2001,1
3012,2001,1
3013,2001,1
3014,2001,1
3015,2001,1
3016,2001,1
3017,2001,1
3018,2001,1
3019,2001,1
3020,2001,1
3021,2001,1
3022,2001,1
3023,2001,1
3024,2002,1
3025,2002,1
3026,2002,1
3027,2002,1
3028,2002,1
3029,2002,1
3030,2002,1
3031,2002,1
3032,2002,1
3033,2002,1
3034,2002,1
3035,2002,1
3036,2002,1
3037,2002,1
3038,2002,1
3039,2002,1
3040,2002,1
3041,2002,1
3042,2002,1
3043,2002,1
3044,2002,1
3045,2002,1
3046,2002,1
3047,2002,1
3048,2002,1
3049,2002,1
3050,2002,1
3051,2002,1
3052,2002,1
3053,2002,1
3054,2002,1
3055,2002,1
3056,2002,1
3057,2003,2
3058,2003,1
3059,2003,1
3060,2003,1
3061,2003,1
3062,2003,1
3063,2003,1
3064,2003,1
3065,2003,1
3066,2003,1
3067,2003,1
3068,2003,1
3069,2003,1
3070,2003,1
3071,2003,1
3072,2003,1
3073,2003,1
3074,2003,1
3075,2003,1
3076,2003,2
3077,2004,1
3078,2004,1
3079,2004,1
3080,2004,1
3081,2004,1
3082,2004,1
3083,2004,1
3084,2004,1
3085,2004,1
3086,2004,1
3087,2004,1
3088,2004,1
3089,2004,1
3090,2004,1
3091,2004,1
3092,2004,1
3093,2004,1
3094,2005,1
3095,2005,1
3096,2005,1
3097,2005,1
3098,2005,2
3099,2005,1
3100,2005,1
3101,2005,1
3102,2005,1
3103,2005,1
3104,2005,3
3105,2005,1
3106,2005,1
3107,2005,1
3108,2006,1
3109,2006,1
3110,2006,1
3111,2006,1
3112,2006,1
3113,2006,1
3114,2006,1
3115,2006,1
3116,2006,1
3117,2006,1
3118,2006,1
3119,2006,1
3120,2006,1
3121,2006,1
3122,2007,1
3123,2007,1
3124,2007,1
3125,2007,1
3126,2007,1
3127,2007,1
3128,2007,1
3129,2007,1
3130,2008,1
3131,2008,1
3132,2008,1
3133,2008,1
3134,2008,1
3135,2008,1
3136,2008,4
3137,2008,1
3138,2008,1
3139,2008,1
3140,2009,1
3141,2009,1
3142,2009,1
3143,2009,1
3144,2009,1
3145,2009,1
3146,2009,1
3147,2009,1
3148,2009,1
3149,2009,1
3150,2009,1
3151,2009,1
3152,2009,1
3153,2009,1
3154,2009,1
3155,2009,1
3156,2009,1
3157,2009,1
3158,2009,7
3159,2009,1
3160,2009,1
3161,2010,1
3162,2010,1
3163,2010,81
3164,2010,1
3165,2010,1
3166,2010,1
3167,2010,1
3168,2010,1
3169,2010,1
3170,2010,1
3171,2010,1
3172,2010,15
3173,2010,1
3174,2010,1
3175,2010,1
3176,2010,1
3177,2011,1
3178,2011,1
3179,2011,1
3180,2011,1
3181,2011,1
3182,2011,1
3183,2011,1
3184,2011,1
3185,2011,1
3186,2011,7
3187,2011,137
3188,2011,21
3189,2011,1
3190,2011,1
3191,2011,1
3192,2011,1
3193,2011,1
3194,2011,1
3195,2011,1
3196,2011,1
3197,2012,1
3198,2012,1
3199,2012,1
3200,2012,1
3201,2012,1
3202,2012,1
3203,2012,1
3204,2012,1
3205,2012,1
3206,2012,1
3207,2012,3
3208,2012,1
3209,2012,1
3210,2012,1
3211,2012,13
3212,2013,1
3213,2013,1
3214,2013,1
3215,2013,1
3216,2013,1
3217,2013,1
3218,2013,1
3219,2013,1
3220,2013,1
3221,2013,1
3222,2013,1
3223,2013,1
3224,2013,1
3225,2013,28
3226,2013,1
3227,2013,1
3228,2013,1
3229,2013,1
3230,2013,1
3231,2013,1
3232,2014,1
3233,2014,1
3234,2014,1
3235,2014,1
3236,2014,1
3237,2014,1
3238,2014,1
3239,2014,1
3240,2014,1
3241,2014,1
3242,2014,1
3243,2014,1
3244,2014,1
3245,2015,1
3246,2015,1
3247,2015,1
3248,2015,1
3249,2015,1
3250,2015,1
3251,2015,1
3252,2015,1
3253,2015,1
3254,2015,1
3255,2015,1
3256,2015,1
3257,2015,1
3258,2015,1
3259,2015,1
3260,2015,1
3261,2015,1
3262,2015,1
3263,2015,1
3264,2015,2
3265,2016,1
3266,2016,1
3267,2016,1
3268,2016,1
3269,2016,1
3270,2016,1
3271,2016,1
3272,2016,1
3273,2016,1
3274,2016,1
3275,2016,1
3276,2016,1
3277,2016,1
3278,2016,1
3279,2016,1
3280,2016,1
3281,2016,1
3282,2016,1
3283,2016,1
3284,2016,1
3285,2016,1
3286,2016,1
3287,2016,1
3288,2016,1
3289,2016,1
3290,2016,1
3291,2016,1
3292,2016,1
3293,2016,1
3294,2016,1
3295,2016,1
3296,2016,1
3297,2016,1
3298,2016,1
3299,2016,14
3300,2017,1
3301,2017,1
3302,2017,1
3303,2017,1
3304,2017,1
3305,2017,1
3306,2017,1
3307,2017,1
3308,2017,1
3309,2017,1
3310,2017,1
3311,2017,1
3312,2017,1
3313,2017,1
3314,2017,1
3315,2017,1
3316,2017,1
3317,2017,1
3318,2017,1
3319,2017,1
3320,2017,1
3321,2018,1
3322,2018,1
3323,2018,1
3324,2018,13
3325,2018,1
3326,2018,1
3327,2018,1
3328,2018,10
3329,2018,1
3330,2018,1
3331,2018,1
3332,2018,1
3333,2018,1
3334,2018,1
3335,2018,1
3336,2018,1
3337,2018,1
3338,2018,1
3339,2018,1
3340,2018,1
3341,2018,1
3342,2018,1
3343,2018,1
3344,2018,1
3345,2019,1
3346,2019,1
3347,2019,1
3348,2019,1
3349,2019,1
3350,2019,1
3351,2019,1
3352,2019,1
3353,2019,1
3354,2019,1
3355,2019,1
3356,2019,1
3357,2019,1
3358,2019,1
3359,2019,1
3360,2019,1
3361,2019,1
3362,2019,1
3363,2019,1
3364,2019,1
3365,2019,1
3366,2019,1
3367,2019,1
3368,2019,1
3369,2019,1
3370,2019,1
3371,2019,1
3372,2019,1
3373,2019,150
3374,2019,2
3375,2019,1
3376,2019,1
3377,2020,1
3378,2020,1
3379,2020,1
3380,2020,1
2726,1990,1
2727,1991,1
2728,1991,1
2729,1991,18
2730,1991,2
2731,1992,1
2732,1992,1
2733,1992,1
2734,1992,2
2735,1992,5
2736,1992,1
2737,1993,1
2738,1993,1
2739,1993,1
2740,1993,50
2741,1993,1
2742,1993,2
2743,1993,2
2744,1993,16
2745,1994,1
2746,1994,1
2747,1994,1
2748,1994,2
2749,1994,1
2750,1995,1
2751,1995,1
2752,1995,1
2753,1996,1
2754,1996,1
2755,1997,1
2756,1998,1
2757,1999,1
2758,1999,1
2759,1999,3
2760,2000,1
2761,2001,1
2762,2002,1
2763,2002,1
2764,2002,1
2765,2002,1
2766,2002,1
2767,2002,1
2768,2002,1
2769,2003,1
2770,2003,1
2771,2003,1
2772,2003,26
2773,2003,1
2774,2003,1
2775,2004,1
2776,2004,2
2777,2004,1
2778,2005,1
2779,2005,1
2780,2006,1
2781,2006,1
2782,2007,1
2783,2008,1
2784,2008,1
2785,2009,1
2786,2009,1
2787,2009,1
2788,2010,1
2789,2010,1
2790,2010,1
2791,2010,7
2792,2010,4
2793,2011,0
2794,2012,0
2795,2013,0
2796,2014,0
2797,2015,0
2798,2016,1
2799,2017,0
2800,2018,0
2801,2019,0
2802,2020,0
13958,1990,1
13959,1990,2
13960,1991,0
13961,1992,1
13962,1993,0
13963,1994,0
13964,1995,1
13965,1996,0
13966,1997,0
13967,1998,0
13968,1999,0
13969,2000,0
13970,2001,1
13971,2002,1
13972,2002,1
13973,2003,1
13974,2003,22
13975,2003,1
13976,2004,1
13977,2004,1
13978,2004,1
13979,2004,2
13980,2004,1
13981,2004,1
13982,2005,1
13983,2005,1
13984,2005,1
13985,2005,1
13986,2005,2
13987,2005,1
13988,2005,2
13989,2005,1
13990,2005,1
13991,2005,2
13992,2005,1
13993,2005,1
13994,2005,1
13995,2006,1
13996,2007,1
13997,2007,1
13998,2008,1
13999,2008,1
14000,2008,1
14001,2009,0
14002,2010,1
14003,2011,0
14004,2012,0
14005,2013,0
14006,2014,0
14007,2015,0
14008,2016,0
14009,2017,0
14010,2018,0
14011,2019,0
14012,2020,0
1231,1990,1
1232,1990,1
1233,1990,1
1234,1990,1
1235,1990,2
1236,1990,1
1237,1990,1
1238,1990,1
1239,1990,1
1240,1991,1
1241,1991,1
1242,1991,1
1243,1991,1
1244,1991,1
1245,1991,1
1246,1991,1
1247,1991,1
1248,1991,1
1249,1991,1
1250,1991,2
1251,1991,1
1252,1992,1
1253,1992,1
1254,1992,1
1255,1992,1
1256,1992,1
1257,1992,1
1258,1992,1
1259,1992,1
1260,1992,1
1261,1992,1
1262,1992,1
1263,1992,1
1264,1992,1
1265,1992,1
1266,1992,9
1267,1992,16
1268,1992,1
1269,1992,1
1270,1992,1
1271,1992,1
1272,1992,1
1273,1992,1
1274,1992,1
1275,1992,1
1276,1992,4
1277,1992,1
1278,1993,1
1279,1993,2
1280,1993,1
1281,1993,1
1282,1993,1
1283,1993,2
1284,1993,1
1285,1993,1
1286,1994,1
1287,1994,1
1288,1994,1
1289,1994,1
1290,1994,3
1291,1994,1
1292,1994,1
1293,1994,3
1294,1994,1
1295,1994,1
1296,1994,1
1297,1995,1
1298,1995,3
1299,1995,1
1300,1995,1
1301,1995,3
1302,1995,2
1303,1996,11
1304,1996,1
1305,1996,1
1306,1996,1
1307,1996,1
1308,1996,1
1309,1996,2
1310,1996,8
1311,1996,2
1312,1996,1
1313,1996,3
1314,1996,16
1315,1996,20
1316,1997,86
1317,1997,1
1318,1997,1
1319,1997,1
1320,1997,1
1321,1997,1
1322,1997,1
1323,1997,1
1324,1997,1
1325,1997,1
1326,1998,1
1327,1998,1
1328,1998,1
1329,1998,1
1330,1998,18
1331,1998,1
1332,1999,2
1333,1999,1
1334,1999,3
1335,1999,1
1336,1999,1
1337,1999,1
1338,1999,1
1339,1999,1
1340,1999,1
1341,1999,1
1342,2000,1
1343,2000,1
1344,2000,1
1345,2000,1
1346,2000,1
1347,2000,1
1348,2000,6
1349,2000,1
1350,2000,1
1351,2001,1
1352,2001,1
1353,2001,2
1354,2001,1
1355,2001,2
1356,2001,3
1357,2001,1
1358,2001,1
1359,2001,1
1360,2001,1
1361,2001,1
1362,2001,1
1363,2001,1
1364,2001,1
1365,2001,1
1366,2001,1
1367,2001,1
1368,2001,1
1369,2002,1
1370,2002,3
1371,2002,1
1372,2002,1
1373,2002,1
1374,2002,8
1375,2002,1
1376,2002,1
1377,2002,2
1378,2002,64
1379,2003,1
1380,2003,1
1381,2004,1
1382,2004,1
1383,2004,1
1384,2004,1
1385,2004,7
1386,2004,1
1387,2004,1
1388,2004,1
1389,2004,1
1390,2004,12
1391,2004,1
1392,2004,1
1393,2004,1
1394,2004,1
1395,2004,1
1396,2004,38
1397,2005,11
1398,2005,1
1399,2005,1
1400,2005,1
1401,2005,1
1402,2005,1
1403,2005,2
1404,2005,1
1405,2005,1
1406,2005,1
1407,2005,1
1408,2005,1
1409,2005,1
1410,2005,1
1411,2006,1
1412,2006,1
1413,2006,1
1414,2006,3
1415,2006,1
1416,2006,1
1417,2006,1
1418,2006,2
1419,2006,5
1420,2006,1
1421,2007,1
1422,2007,16
1423,2007,1
1424,2007,1
1425,2007,1
1426,2007,1
1427,2007,1
1428,2007,1
1429,2007,1
1430,2007,1
1431,2007,1
1432,2007,1
1433,2007,1
1434,2007,1
1435,2007,1
1436,2007,1
1437,2007,1
1438,2007,1
1439,2008,1
1440,2008,1
1441,2008,1
1442,2008,1
1443,2008,1
1444,2008,1
1445,2009,1
1446,2009,1
1447,2009,1
1448,2009,1
1449,2009,1
1450,2009,1
1451,2009,1
1452,2009,1
1453,2009,1
1454,2009,1
1455,2009,1
1456,2009,1
1457,2009,1
1458,2009,1
1459,2009,1
1460,2009,19
1461,2010,1
1462,2010,4
1463,2010,1
1464,2010,1
1465,2010,1
1466,2010,37
1467,2010,1
1468,2011,7
1469,2011,1
1470,2012,0
1471,2013,1
1472,2013,4
1473,2013,1
1474,2013,1
1475,2013,4
1476,2013,1
1477,2013,20
1478,2014,1
1479,2014,1
1480,2014,1
1481,2014,1
1482,2014,1
1483,2014,1
1484,2014,1
1485,2014,11
1486,2014,1
1487,2014,1
1488,2014,1
1489,2014,1
1490,2014,1
1491,2014,1
1492,2014,1
1493,2014,1
1494,2015,1
1495,2015,1
1496,2015,1
1497,2015,1
1498,2015,1
1499,2015,1
1500,2015,1
1501,2015,1
1502,2016,184
1503,2016,2
1504,2016,4
1505,2016,27
1506,2016,1
1507,2016,1
1508,2016,1
1509,2016,1
1510,2016,1
1511,2016,5
1512,2017,1
1513,2017,5
1514,2017,12
1515,2017,2
1516,2017,1
1517,2017,1
1518,2017,1
1519,2017,1
1520,2017,1
1521,2017,1
1522,2017,1
1523,2017,12
1524,2017,1
1525,2017,1
1526,2017,1
1527,2017,1
1528,2017,1
1529,2017,2
1530,2017,1
1531,2017,1
1532,2017,1
1533,2017,2
1534,2018,2
1535,2018,1
1536,2019,1
1537,2019,1
1538,2019,1
1539,2019,1
1540,2019,1
1541,2019,1
1542,2019,1
1543,2019,2
1544,2019,1
1545,2019,1
1546,2019,1
1547,2019,1
1548,2019,1
1549,2020,1
16621,1990,0
16622,1991,0
16623,1992,0
16624,1993,1
16625,1993,1
16626,1994,0
16627,1995,0
16628,1996,1
16629,1996,2
16630,1997,1
16631,1997,5
16632,1998,0
16633,1999,0
16634,2000,136
16635,2001,90
16636,2002,0
16637,2003,0
16638,2004,2
16639,2005,0
16640,2006,26
16641,2006,26
16642,2007,0
16643,2008,16
16644,2008,17
16645,2009,0
16646,2010,1
16647,2011,5
16648,2012,0
16649,2013,0
16650,2014,0
16651,2015,2
16652,2016,171
16653,2017,1
16654,2018,1
16655,2019,0
16656,2020,0
13250,1990,1
13251,1990,1
13252,1990,1
13253,1991,0
13254,1992,7
13255,1992,1
13256,1993,0
13257,1994,1
13258,1994,1
13259,1994,4
13260,1995,1
13261,1995,1
13262,1996,1
13263,1997,1
13264,1998,12
13265,1999,0
13266,2000,0
13267,2001,1
13268,2002,1
13269,2003,1
13270,2004,1
13271,2005,1
13272,2005,1
13273,2005,4
13274,2006,0
13275,2007,1
13276,2008,1
13277,2008,1
13278,2008,2
13279,2008,1
13280,2008,1
13281,2008,1
13282,2009,1
13283,2009,1
13284,2009,1
13285,2009,1
13286,2009,1
13287,2009,1
13288,2009,1
13289,2009,1
13290,2009,1
